missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,ordinal_col,text_col
,54.0,0.6081346229972413,2,1.3942603745209223,mouse,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
21.0,37.0,0.3279085841117614,39,0.7479228621616574,elephant,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
98.0,78.0,1.1245688153161513,22,0.4022291466283585,dog,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
1.0,12.0,0.7939698939621648,-35,4.853901390592943,cat,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
,47.0,1.8434471290132974,-55,0.20121329708686767,cat,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
53.0,27.0,0.41873248940229163,-32,0.09822810244222811,elephant,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
44.0,6.0,0.1901140315480348,-19,6.4127050713693,dog,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
55.0,68.0,3.9220482857335663,-78,2.9654124234782313,mouse,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
16.0,21.0,1.0697161025112114,8,1.253662082473757,cat,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
13.0,44.0,2.613510548969302,99,2.0362313226969277,elephant,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
53.0,4.0,1.404974314179071,69,0.9887355985616516,dog,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
58.0,13.0,1.9724234579698707,48,0.3989111512427765,dog,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
12.0,87.0,0.7729978411437984,38,0.29421732071387596,elephant,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
58.0,45.0,0.9693889077844009,-58,0.9392629615720468,mouse,very good,"
In a hole in the ground there lived a hobbit."
46.0,29.0,2.0673756658317006,30,0.8011753108294306,elephant,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
79.0,69.0,1.6544405804809195,0,1.5376754175359781,elephant,very good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
69.0,85.0,0.34224685699593294,70,0.7838659027626851,dog,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
75.0,17.0,0.9107847085995224,-77,1.236365613294698,elephant,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
27.0,53.0,0.9430680468231355,40,14.777456807913634,cat,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
69.0,87.0,1.4039892932339797,34,1.0088245384887635,cat,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
92.0,56.0,2.6968574305122823,70,1.773172528447218,dog,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
35.0,69.0,3.319305359540663,-37,0.2640960049311603,cat,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
40.0,13.0,0.7229547342320223,24,1.0229668979700193,cat,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
30.0,44.0,1.1504121566850711,58,2.2079925551993185,cat,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
17.0,35.0,1.3915867960709531,59,0.1443254286398385,mouse,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
90.0,21.0,0.4529939578282819,89,15.576394677658978,cat,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
83.0,75.0,0.7229377254257174,-68,0.5465423253507543,dog,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
13.0,92.0,0.3658557587967503,-98,0.4403760307800875,dog,normal,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
16.0,94.0,0.37752856565591986,72,1.0374960250235365,dog,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
10.0,24.0,0.4641032380982705,53,1.5523371754859674,cat,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
46.0,68.0,1.363324256884044,-100,1.6583506804258377,cat,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
68.0,83.0,2.974549215138453,55,1.2870811002868967,dog,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
,80.0,0.4436243333692358,40,547.6369732987969,dog,very bad,"
In a hole in the ground there lived a hobbit."
62.0,72.0,1.0428203452848583,55,2.320391715679279,mouse,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
32.0,12.0,0.8945797211648632,70,1.6270746964448013,mouse,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
55.0,62.0,0.37924148777030153,81,0.24619034324396477,cat,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
84.0,13.0,0.38197401022108457,34,0.7625737899700736,cat,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
70.0,31.0,1.4665975507062996,-7,1.1417338338558336,cat,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,78.0,0.6322980130596821,-18,1.5205346196551828,dog,good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
63.0,65.0,1.4868484016218302,-56,4.093980977575867,dog,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
13.0,9.0,0.9591630749272996,-93,1.2604441957495565,cat,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
14.0,17.0,0.6117380029730228,-68,2.0531702099327895,mouse,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
29.0,11.0,0.6870077106438474,19,0.16024701940968633,mouse,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
30.0,15.0,0.6152065513684013,16,0.3387892658977176,dog,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
66.0,8.0,0.7299236591200178,-54,0.7016444233925844,cat,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
26.0,81.0,3.5073020576448184,-39,2.312290595249028,mouse,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
1.0,73.0,2.2302437258851384,-96,1.3331641410837045,elephant,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
31.0,66.0,2.413038786877845,94,0.4122792895094684,dog,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
37.0,22.0,1.7043872632977117,55,1.417858013827174,dog,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
,2.0,0.10698770503046931,-97,2.140130368038439,mouse,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
7.0,46.0,1.0302146869161446,-66,0.38942987073257823,mouse,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
72.0,48.0,1.53192485683928,-69,0.5447877089504852,dog,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,95.0,2.9838359010511697,32,0.716226915665369,dog,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
7.0,7.0,6.692737872462132,27,0.5357124303540457,mouse,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
74.0,15.0,0.8059922962873874,92,0.12825986201964665,elephant,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
36.0,12.0,1.6665716544969111,-5,0.6333568198656692,cat,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
77.0,80.0,3.837747457963315,27,0.9020850638713627,elephant,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
90.0,38.0,2.7080654832355013,89,0.31993711622844817,cat,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
64.0,83.0,1.557528224493416,32,12.54655635544815,cat,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
,47.0,1.5012663311013936,-25,0.8847144166019213,elephant,normal,"
In a hole in the ground there lived a hobbit."
76.0,83.0,1.0680939414920703,158,2.1808438680841613,dog,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
55.0,9.0,0.6381775875860716,76,2.459311917924364,dog,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
48.0,57.0,0.7960175798039593,78,1.7590044226524912,mouse,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
58.0,99.0,0.3499698642583493,0,2.364705466134483,mouse,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
,53.0,1.5585248911187177,35,2.0707678487290715,cat,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
64.0,23.0,0.14251512774835035,51,0.2507727073881622,mouse,good,"
In a hole in the ground there lived a hobbit."
1.0,6.0,1.1793945995149693,-65,2.4580378237404457,dog,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
82.0,24.0,0.1901346024301564,-3,1.2136475326461709,mouse,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,65.0,0.9310458232802944,4,0.3800708409205685,cat,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
35.0,20.0,4.066576321879692,67,4.974313458533005,elephant,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
37.0,80.0,0.759979003948283,-16,1.1367973057217495,dog,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
2.0,30.0,0.11995151153440724,93,1.7371698964782856,mouse,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
72.0,40.0,5.582633973017347,65,355.915056569834,mouse,good,"
In a hole in the ground there lived a hobbit."
14.0,44.0,1.959500664097933,-75,5.575676091631513,mouse,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
13.0,56.0,0.7573720435301201,-37,0.6607521689332314,cat,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
38.0,65.0,0.9557186408135732,-55,0.08830732885840431,elephant,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
88.0,68.0,2.2629552617730377,-13,0.8569530018749345,cat,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
69.0,5.0,0.713420684373806,-1,2.9851148755056753,mouse,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
42.0,12.0,0.522214134262257,65,0.4335135934162894,elephant,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
79.0,30.0,2.023709743018764,54,0.4643099705280231,elephant,very bad,"
In a hole in the ground there lived a hobbit."
25.0,84.0,0.5937327319803678,59,0.7940020487994839,cat,very good,"
In a hole in the ground there lived a hobbit."
70.0,81.0,0.9919841932072164,84,0.31191170488751696,dog,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
3.0,40.0,0.9817705228903356,62,1.6084922305588203,elephant,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
27.0,93.0,0.5927985724524907,86,5.163736895606353,elephant,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
60.0,32.0,0.8675239946703295,8,10.487501587253803,elephant,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
67.0,59.0,1.921620593080969,48,2.118184043798366,cat,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
30.0,42.0,0.9642919222340598,-77,0.45230815530229584,cat,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
10.0,34.0,3.0885143709577156,19,2.147440850865837,dog,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
23.0,54.0,0.971909667306353,-93,0.44384814112089666,elephant,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
48.0,46.0,0.4283036044238345,-12,1.7036577648252942,cat,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
,89.0,0.9803162015883583,-93,4.094031032140771,cat,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
17.0,67.0,0.6428658531096452,55,1.7238251671978462,dog,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
91.0,65.0,4.623392519203433,-61,0.3605794980394499,dog,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
20.0,44.0,1.1447537066484441,-70,4.342331497361393,mouse,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
22.0,32.0,0.3973679106442864,54,3.3935435117408628,mouse,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
6.0,65.0,0.911236454830301,-65,0.32379477393589196,dog,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
20.0,90.0,1.5629953318024654,-62,463.6329690377793,dog,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
20.0,55.0,3.2216458277235795,-45,0.8582987385891321,mouse,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
6.0,87.0,2.495704549091086,-27,3.252863505891266,elephant,good,"
In a hole in the ground there lived a hobbit."
37.0,99.0,0.6206739906624398,-44,0.7402679793194329,elephant,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
17.0,43.0,1.736276281768411,-36,1.4005130887298483,cat,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
95.0,98.0,0.5241794478182158,42,0.09852052867203592,cat,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
91.0,69.0,2.865152166945675,0,0.32919625164570765,mouse,very bad,"
In a hole in the ground there lived a hobbit."
65.0,97.0,0.4014065685574522,55,0.6101897991359455,mouse,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
66.0,45.0,1.411477190623525,8,2.018338839798788,elephant,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
19.0,48.0,1.0827825203072965,54,0.9891035559098208,elephant,good,"
In a hole in the ground there lived a hobbit."
97.0,92.0,0.20219614877004896,-32,0.5394433810022016,dog,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
86.0,74.0,0.5567947952745249,-5,4.46559634099242,elephant,good,"
In a hole in the ground there lived a hobbit."
76.0,85.0,0.38315570986084263,70,1.6106536063869423,cat,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
79.0,88.0,1.4319897623538265,78,0.8049149126228267,elephant,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
93.0,83.0,1.886861575572193,28,0.8257660470860283,cat,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
62.0,96.0,0.2629399448169434,1,1.7276164884020273,mouse,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
92.0,34.0,1.1379624092358678,-83,0.6668616733879537,dog,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
53.0,21.0,0.46156794118102606,-69,13.986465875065825,elephant,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
66.0,76.0,0.9256214208848781,43,1.9767418826775593,mouse,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
67.0,69.0,0.12080305142867584,-19,4.073013434424946,dog,normal,"
In a hole in the ground there lived a hobbit."
8.0,68.0,0.2701497923865068,96,0.3302179072312632,mouse,very bad,"
In a hole in the ground there lived a hobbit."
3.0,86.0,0.33402119871249536,-43,1.266965777253113,elephant,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
49.0,76.0,1.8853487037192176,-88,0.8490738864919307,cat,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
49.0,46.0,0.7033237392747449,-12,0.90797671646455,elephant,good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
38.0,79.0,0.6390571023361735,-47,0.7929454131426589,dog,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
47.0,88.0,0.9203928925183484,-29,0.19224251523373032,elephant,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
8.0,71.0,1.0032367221173326,11,2.3660231894146846,elephant,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
48.0,77.0,2.874463078908205,-24,1.952642381922725,elephant,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
67.0,15.0,1.4811123379597706,4,1.4483904075413285,cat,normal,"
In a hole in the ground there lived a hobbit."
83.0,17.0,2.2736125609303235,-14,1.6837822525002428,elephant,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
56.0,43.0,2.317999337410818,74,0.7981409510272558,cat,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
64.0,12.0,2.4281501995654544,4,0.8667987756386005,cat,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
49.0,82.0,2.503150964080346,-68,0.9083867476158319,cat,very bad,"
In a hole in the ground there lived a hobbit."
55.0,25.0,0.1991460044656635,24,1.0175127928249086,dog,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
34.0,74.0,0.9899394858331773,-18,1.8121134452502576,cat,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
66.0,76.0,0.5990347659383305,47,0.7866032710392727,cat,bad,"
In a hole in the ground there lived a hobbit."
29.0,58.0,2.150795282734762,20,0.7591837391180757,elephant,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
3.0,38.0,3.950530739355162,27,0.3124550505444146,elephant,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
19.0,53.0,0.8626810382755858,49,1.533921795624066,cat,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,88.0,0.8912883443886301,-2,3.717543279599596,mouse,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
96.0,75.0,0.9352806455819024,-92,2.228650632044579,dog,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,42.0,0.58703014431245,38,43.87210856816743,cat,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
3.0,60.0,1.3388873075558803,-73,0.5656199565003606,dog,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
,21.0,1.47125059884523,-93,0.5592328797705785,cat,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
9.0,8.0,1.7661207148066016,-16,4.076131392581702,dog,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
